image_id,filename,label,annotator,date,source
2199,Kurta_Pajama_02199.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-01,limeroad.com
2200,Kurta_Pajama_02200.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-17,craftsvilla.com
2201,Kurta_Pajama_02201.jpg,Kurta_Pajama,Pratham Gupta,2026-02-26,handlooms.nic.in
2202,Kurta_Pajama_02202.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-11,texmin.nic.in
2203,Kurta_Pajama_02203.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-17,craftsvilla.com
2204,Kurta_Pajama_02204.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-19,fabindia.com
2205,Kurta_Pajama_02205.jpg,Kurta_Pajama,Pratham Gupta,2026-02-25,india.gov.in/textiles
2206,Kurta_Pajama_02206.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-03,tatacliq.com
2207,Kurta_Pajama_02207.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-06,ajio.com
2208,Kurta_Pajama_02208.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-05,india.gov.in/textiles
2209,Kurta_Pajama_02209.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-02,craftsvilla.com
2210,Kurta_Pajama_02210.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-06,pantaloons.com
2211,Kurta_Pajama_02211.jpg,Kurta_Pajama,Pratham Gupta,2026-03-03,limeroad.com
2212,Kurta_Pajama_02212.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-06,craftcouncil.in
2213,Kurta_Pajama_02213.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-10,craftcouncil.in
2214,Kurta_Pajama_02214.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-12,westside.com
2215,Kurta_Pajama_02215.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-22,craftsvilla.com
2216,Kurta_Pajama_02216.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-15,fabindia.com
2217,Kurta_Pajama_02217.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-01,fabindia.com
2218,Kurta_Pajama_02218.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-12,texmin.nic.in
2219,Kurta_Pajama_02219.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-16,pantaloons.com
2220,Kurta_Pajama_02220.jpg,Kurta_Pajama,Pratham Gupta,2026-03-04,tatacliq.com
2221,Kurta_Pajama_02221.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-07,tatacliq.com
2222,Kurta_Pajama_02222.jpg,Kurta_Pajama,Pratham Gupta,2026-02-23,nykafashion.com
2223,Kurta_Pajama_02223.jpg,Kurta_Pajama,Pratham Gupta,2026-02-24,india.gov.in/textiles
2224,Kurta_Pajama_02224.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-25,myntra.com
2225,Kurta_Pajama_02225.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-08,pantaloons.com
2226,Kurta_Pajama_02226.jpg,Kurta_Pajama,Pratham Gupta,2026-02-27,myntra.com
2227,Kurta_Pajama_02227.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-21,pantaloons.com
2228,Kurta_Pajama_02228.jpg,Kurta_Pajama,Pratham Gupta,2026-03-08,craftcouncil.in
2229,Kurta_Pajama_02229.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-12,ajio.com
2230,Kurta_Pajama_02230.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-02,biba.in
2231,Kurta_Pajama_02231.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-15,sikshalochan.nic.in
2232,Kurta_Pajama_02232.jpg,Kurta_Pajama,Pratham Gupta,2026-03-01,texmin.nic.in
2233,Kurta_Pajama_02233.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-13,india.gov.in/textiles
2234,Kurta_Pajama_02234.jpg,Kurta_Pajama,Pratham Gupta,2026-03-05,pantaloons.com
2235,Kurta_Pajama_02235.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-04,myntra.com
2236,Kurta_Pajama_02236.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-05,pantaloons.com
2237,Kurta_Pajama_02237.jpg,Kurta_Pajama,Pratham Gupta,2026-02-17,biba.in
2238,Kurta_Pajama_02238.jpg,Kurta_Pajama,Pratham Gupta,2026-03-13,myntra.com
2239,Kurta_Pajama_02239.jpg,Kurta_Pajama,Pratham Gupta,2026-02-27,sikshalochan.nic.in
2240,Kurta_Pajama_02240.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-05,handlooms.nic.in
2241,Kurta_Pajama_02241.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-06,fabindia.com
2242,Kurta_Pajama_02242.jpg,Kurta_Pajama,Pratham Gupta,2026-03-09,pantaloons.com
2243,Kurta_Pajama_02243.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-23,texmin.nic.in
2244,Kurta_Pajama_02244.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-02,utsavfashion.com
2245,Kurta_Pajama_02245.jpg,Kurta_Pajama,Pratham Gupta,2026-03-01,craftsvilla.com
2246,Kurta_Pajama_02246.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-03,craftsvilla.com
2247,Kurta_Pajama_02247.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-18,limeroad.com
2248,Kurta_Pajama_02248.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-11,tatacliq.com
2249,Kurta_Pajama_02249.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-01,india.gov.in/textiles
2250,Kurta_Pajama_02250.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-12,craftcouncil.in
2251,Kurta_Pajama_02251.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-19,tatacliq.com
2252,Kurta_Pajama_02252.jpg,Kurta_Pajama,Pratham Gupta,2026-03-02,india.gov.in/textiles
2253,Kurta_Pajama_02253.jpg,Kurta_Pajama,Pratham Gupta,2026-03-11,pantaloons.com
2254,Kurta_Pajama_02254.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-11,fabindia.com
2255,Kurta_Pajama_02255.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-08,biba.in
2256,Kurta_Pajama_02256.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-10,ajio.com
2257,Kurta_Pajama_02257.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-27,india.gov.in/textiles
2258,Kurta_Pajama_02258.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-15,craftsvilla.com
2259,Kurta_Pajama_02259.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-08,nykafashion.com
2260,Kurta_Pajama_02260.jpg,Kurta_Pajama,Pratham Gupta,2026-03-01,ajio.com
2261,Kurta_Pajama_02261.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-03,craftsvilla.com
2262,Kurta_Pajama_02262.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-05,craftsvilla.com
2263,Kurta_Pajama_02263.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-25,tatacliq.com
2264,Kurta_Pajama_02264.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-24,cbazaar.com
2265,Kurta_Pajama_02265.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-25,nift.ac.in
2266,Kurta_Pajama_02266.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-23,biba.in
2267,Kurta_Pajama_02267.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-23,fabindia.com
2268,Kurta_Pajama_02268.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-06,sikshalochan.nic.in
2269,Kurta_Pajama_02269.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-18,tatacliq.com
2270,Kurta_Pajama_02270.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-26,sikshalochan.nic.in
2271,Kurta_Pajama_02271.jpg,Kurta_Pajama,Pratham Gupta,2026-02-23,biba.in
2272,Kurta_Pajama_02272.jpg,Kurta_Pajama,Pratham Gupta,2026-03-05,utsavfashion.com
2273,Kurta_Pajama_02273.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-17,craftsvilla.com
2274,Kurta_Pajama_02274.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-15,pantaloons.com
2275,Kurta_Pajama_02275.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-01,ajio.com
2276,Kurta_Pajama_02276.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-15,craftcouncil.in
2277,Kurta_Pajama_02277.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-18,handlooms.nic.in
2278,Kurta_Pajama_02278.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-17,texmin.nic.in
2279,Kurta_Pajama_02279.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-20,nift.ac.in
2280,Kurta_Pajama_02280.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-26,craftsvilla.com
2281,Kurta_Pajama_02281.jpg,Kurta_Pajama,Pratham Gupta,2026-03-13,tatacliq.com
2282,Kurta_Pajama_02282.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-17,nift.ac.in
2283,Kurta_Pajama_02283.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-19,nykafashion.com
2284,Kurta_Pajama_02284.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-18,nift.ac.in
2285,Kurta_Pajama_02285.jpg,Kurta_Pajama,Pratham Gupta,2026-03-08,nift.ac.in
2286,Kurta_Pajama_02286.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-22,utsavfashion.com
2287,Kurta_Pajama_02287.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-14,cbazaar.com
2288,Kurta_Pajama_02288.jpg,Kurta_Pajama,Pratham Gupta,2026-02-27,westside.com
2289,Kurta_Pajama_02289.jpg,Kurta_Pajama,Pratham Gupta,2026-03-12,pantaloons.com
2290,Kurta_Pajama_02290.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-02,myntra.com
2291,Kurta_Pajama_02291.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-02,fabindia.com
2292,Kurta_Pajama_02292.jpg,Kurta_Pajama,Pratham Gupta,2026-03-02,nift.ac.in
2293,Kurta_Pajama_02293.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-24,limeroad.com
2294,Kurta_Pajama_02294.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-05,biba.in
2295,Kurta_Pajama_02295.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-18,handlooms.nic.in
2296,Kurta_Pajama_02296.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-25,sikshalochan.nic.in
2297,Kurta_Pajama_02297.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-12,craftsvilla.com
2298,Kurta_Pajama_02298.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-01,handlooms.nic.in
2299,Kurta_Pajama_02299.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-28,utsavfashion.com
2300,Kurta_Pajama_02300.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-22,sikshalochan.nic.in
2301,Kurta_Pajama_02301.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-02,handlooms.nic.in
2302,Kurta_Pajama_02302.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-25,tatacliq.com
2303,Kurta_Pajama_02303.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-28,texmin.nic.in
2304,Kurta_Pajama_02304.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-12,pantaloons.com
2305,Kurta_Pajama_02305.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-09,utsavfashion.com
2306,Kurta_Pajama_02306.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-08,nykafashion.com
2307,Kurta_Pajama_02307.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-13,craftcouncil.in
2308,Kurta_Pajama_02308.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-05,nift.ac.in
2309,Kurta_Pajama_02309.jpg,Kurta_Pajama,Pratham Gupta,2026-03-04,fabindia.com
2310,Kurta_Pajama_02310.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-20,craftsvilla.com
2311,Kurta_Pajama_02311.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-17,fabindia.com
2312,Kurta_Pajama_02312.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-11,handlooms.nic.in
2313,Kurta_Pajama_02313.jpg,Kurta_Pajama,Pratham Gupta,2026-03-02,ajio.com
2314,Kurta_Pajama_02314.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-21,biba.in
2315,Kurta_Pajama_02315.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-15,myntra.com
2316,Kurta_Pajama_02316.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-08,biba.in
2317,Kurta_Pajama_02317.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-04,craftsvilla.com
2318,Kurta_Pajama_02318.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-06,nift.ac.in
2319,Kurta_Pajama_02319.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-21,pantaloons.com
2320,Kurta_Pajama_02320.jpg,Kurta_Pajama,Pratham Gupta,2026-03-05,craftsvilla.com
2321,Kurta_Pajama_02321.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-09,limeroad.com
2322,Kurta_Pajama_02322.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-05,myntra.com
2323,Kurta_Pajama_02323.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-03,handlooms.nic.in
2324,Kurta_Pajama_02324.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-14,craftsvilla.com
2325,Kurta_Pajama_02325.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-26,sikshalochan.nic.in
2326,Kurta_Pajama_02326.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-15,sikshalochan.nic.in
2327,Kurta_Pajama_02327.jpg,Kurta_Pajama,Pratham Gupta,2026-02-18,craftsvilla.com
2328,Kurta_Pajama_02328.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-22,texmin.nic.in
2329,Kurta_Pajama_02329.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-27,pantaloons.com
2330,Kurta_Pajama_02330.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-27,handlooms.nic.in
2331,Kurta_Pajama_02331.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-04,tatacliq.com
2332,Kurta_Pajama_02332.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-02,biba.in
2333,Kurta_Pajama_02333.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-04,handlooms.nic.in
2334,Kurta_Pajama_02334.jpg,Kurta_Pajama,Pratham Gupta,2026-03-13,texmin.nic.in
2335,Kurta_Pajama_02335.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-24,biba.in
2336,Kurta_Pajama_02336.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-15,nykafashion.com
2337,Kurta_Pajama_02337.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-19,craftcouncil.in
2338,Kurta_Pajama_02338.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-19,nykafashion.com
2339,Kurta_Pajama_02339.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-07,texmin.nic.in
2340,Kurta_Pajama_02340.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-15,texmin.nic.in
2341,Kurta_Pajama_02341.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-20,nift.ac.in
2342,Kurta_Pajama_02342.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-28,sikshalochan.nic.in
2343,Kurta_Pajama_02343.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-27,limeroad.com
2344,Kurta_Pajama_02344.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-20,texmin.nic.in
2345,Kurta_Pajama_02345.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-15,craftcouncil.in
2346,Kurta_Pajama_02346.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-09,india.gov.in/textiles
2347,Kurta_Pajama_02347.jpg,Kurta_Pajama,Pratham Gupta,2026-02-28,sikshalochan.nic.in
2348,Kurta_Pajama_02348.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-26,ajio.com
2349,Kurta_Pajama_02349.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-05,craftcouncil.in
2350,Kurta_Pajama_02350.jpg,Kurta_Pajama,Pratham Gupta,2026-02-18,craftcouncil.in
2351,Kurta_Pajama_02351.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-19,india.gov.in/textiles
2352,Kurta_Pajama_02352.jpg,Kurta_Pajama,Pratham Gupta,2026-03-01,india.gov.in/textiles
2353,Kurta_Pajama_02353.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-03,nykafashion.com
2354,Kurta_Pajama_02354.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-02,nykafashion.com
2355,Kurta_Pajama_02355.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-12,craftsvilla.com
2356,Kurta_Pajama_02356.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-16,pantaloons.com
2357,Kurta_Pajama_02357.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-11,myntra.com
2358,Kurta_Pajama_02358.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-01,india.gov.in/textiles
2359,Kurta_Pajama_02359.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-05,pantaloons.com
2360,Kurta_Pajama_02360.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-26,craftsvilla.com
2361,Kurta_Pajama_02361.jpg,Kurta_Pajama,Pratham Gupta,2026-02-20,ajio.com
2362,Kurta_Pajama_02362.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-10,craftsvilla.com
2363,Kurta_Pajama_02363.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-23,ajio.com
2364,Kurta_Pajama_02364.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-05,westside.com
2365,Kurta_Pajama_02365.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-16,craftsvilla.com
2366,Kurta_Pajama_02366.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-15,craftsvilla.com
2367,Kurta_Pajama_02367.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-17,biba.in
2368,Kurta_Pajama_02368.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-17,cbazaar.com
2369,Kurta_Pajama_02369.jpg,Kurta_Pajama,Pratham Gupta,2026-02-19,cbazaar.com
2370,Kurta_Pajama_02370.jpg,Kurta_Pajama,Pratham Gupta,2026-03-14,cbazaar.com
2371,Kurta_Pajama_02371.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-10,fabindia.com
2372,Kurta_Pajama_02372.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-20,biba.in
2373,Kurta_Pajama_02373.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-26,westside.com
2374,Kurta_Pajama_02374.jpg,Kurta_Pajama,Pratham Gupta,2026-03-12,utsavfashion.com
2375,Kurta_Pajama_02375.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-20,india.gov.in/textiles
2376,Kurta_Pajama_02376.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-25,nykafashion.com
2377,Kurta_Pajama_02377.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-06,biba.in
2378,Kurta_Pajama_02378.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-11,texmin.nic.in
2379,Kurta_Pajama_02379.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-22,nift.ac.in
2380,Kurta_Pajama_02380.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-21,limeroad.com
2381,Kurta_Pajama_02381.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-07,cbazaar.com
2382,Kurta_Pajama_02382.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-16,westside.com
2383,Kurta_Pajama_02383.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-27,craftcouncil.in
2384,Kurta_Pajama_02384.jpg,Kurta_Pajama,Pratham Gupta,2026-03-02,sikshalochan.nic.in
2385,Kurta_Pajama_02385.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-27,handlooms.nic.in
2386,Kurta_Pajama_02386.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-23,biba.in
2387,Kurta_Pajama_02387.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-14,texmin.nic.in
2388,Kurta_Pajama_02388.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-24,nift.ac.in
2389,Kurta_Pajama_02389.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-08,pantaloons.com
2390,Kurta_Pajama_02390.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-08,ajio.com
2391,Kurta_Pajama_02391.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-04,limeroad.com
2392,Kurta_Pajama_02392.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-06,cbazaar.com
2393,Kurta_Pajama_02393.jpg,Kurta_Pajama,Pratham Gupta,2026-02-23,cbazaar.com
2394,Kurta_Pajama_02394.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-23,handlooms.nic.in
2395,Kurta_Pajama_02395.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-11,utsavfashion.com
2396,Kurta_Pajama_02396.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-11,tatacliq.com
2397,Kurta_Pajama_02397.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-25,westside.com
2398,Kurta_Pajama_02398.jpg,Kurta_Pajama,Pratham Gupta,2026-03-04,myntra.com
2399,Kurta_Pajama_02399.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-13,nykafashion.com
2400,Kurta_Pajama_02400.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-28,fabindia.com
2401,Kurta_Pajama_02401.jpg,Kurta_Pajama,Krish Aggrawal,2026-02-18,nift.ac.in
2402,Kurta_Pajama_02402.jpg,Kurta_Pajama,Pratham Gupta,2026-02-22,craftsvilla.com
2403,Kurta_Pajama_02403.jpg,Kurta_Pajama,Pratham Gupta,2026-02-21,ajio.com
2404,Kurta_Pajama_02404.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-06,nykafashion.com
2405,Kurta_Pajama_02405.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-06,tatacliq.com
2406,Kurta_Pajama_02406.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-07,fabindia.com
2407,Kurta_Pajama_02407.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-17,biba.in
2408,Kurta_Pajama_02408.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-08,westside.com
2409,Kurta_Pajama_02409.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-09,westside.com
2410,Kurta_Pajama_02410.jpg,Kurta_Pajama,Pratham Gupta,2026-02-24,nift.ac.in
2411,Kurta_Pajama_02411.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-07,nift.ac.in
2412,Kurta_Pajama_02412.jpg,Kurta_Pajama,Pratham Gupta,2026-03-11,texmin.nic.in
2413,Kurta_Pajama_02413.jpg,Kurta_Pajama,Pratham Gupta,2026-02-23,westside.com
2414,Kurta_Pajama_02414.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-23,ajio.com
2415,Kurta_Pajama_02415.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-27,pantaloons.com
2416,Kurta_Pajama_02416.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-23,cbazaar.com
2417,Kurta_Pajama_02417.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-01,nykafashion.com
2418,Kurta_Pajama_02418.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-21,handlooms.nic.in
2419,Kurta_Pajama_02419.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-07,craftcouncil.in
2420,Kurta_Pajama_02420.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-19,sikshalochan.nic.in
2421,Kurta_Pajama_02421.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-21,fabindia.com
2422,Kurta_Pajama_02422.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-09,cbazaar.com
2423,Kurta_Pajama_02423.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-16,nykafashion.com
2424,Kurta_Pajama_02424.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-05,cbazaar.com
2425,Kurta_Pajama_02425.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-15,craftcouncil.in
2426,Kurta_Pajama_02426.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-07,myntra.com
2427,Kurta_Pajama_02427.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-08,handlooms.nic.in
2428,Kurta_Pajama_02428.jpg,Kurta_Pajama,Pratham Gupta,2026-02-19,pantaloons.com
2429,Kurta_Pajama_02429.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-05,myntra.com
2430,Kurta_Pajama_02430.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-09,craftcouncil.in
2431,Kurta_Pajama_02431.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-28,handlooms.nic.in
2432,Kurta_Pajama_02432.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-04,utsavfashion.com
2433,Kurta_Pajama_02433.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-27,craftcouncil.in
2434,Kurta_Pajama_02434.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-05,sikshalochan.nic.in
2435,Kurta_Pajama_02435.jpg,Kurta_Pajama,Pratham Gupta,2026-02-25,craftsvilla.com
2436,Kurta_Pajama_02436.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-16,nykafashion.com
2437,Kurta_Pajama_02437.jpg,Kurta_Pajama,Pratham Gupta,2026-03-04,pantaloons.com
2438,Kurta_Pajama_02438.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-13,nift.ac.in
2439,Kurta_Pajama_02439.jpg,Kurta_Pajama,Pratham Gupta,2026-03-07,tatacliq.com
2440,Kurta_Pajama_02440.jpg,Kurta_Pajama,Naman Aggrawal,2026-03-04,ajio.com
2441,Kurta_Pajama_02441.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-08,tatacliq.com
2442,Kurta_Pajama_02442.jpg,Kurta_Pajama,Pratham Gupta,2026-03-09,handlooms.nic.in
2443,Kurta_Pajama_02443.jpg,Kurta_Pajama,Abhinav Dogra,2026-03-07,limeroad.com
2444,Kurta_Pajama_02444.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-17,nift.ac.in
2445,Kurta_Pajama_02445.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-19,ajio.com
2446,Kurta_Pajama_02446.jpg,Kurta_Pajama,Naman Aggrawal,2026-02-15,utsavfashion.com
2447,Kurta_Pajama_02447.jpg,Kurta_Pajama,Kartik Sansanwal,2026-02-27,nykafashion.com
2448,Kurta_Pajama_02448.jpg,Kurta_Pajama,Krish Aggrawal,2026-03-07,craftsvilla.com
2449,Kurta_Pajama_02449.jpg,Kurta_Pajama,Kartik Sansanwal,2026-03-04,nift.ac.in
2450,Kurta_Pajama_02450.jpg,Kurta_Pajama,Abhinav Dogra,2026-02-16,pantaloons.com
2451,Dhoti_Kurta_02451.jpg,Dhoti_Kurta,Abhinav Dogra,2026-02-25,ajio.com
